INFO buildroot.py:603:  Mock Version: 5.5
DEBUG util.py:558:  Executing command: ['/bin/mount', '-n', '-o', 'rbind', '/var/lib/mock/f41-build-49652926-5916286/root', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:610:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/bin/mount', '-n', '-o', 'remount,private,rbind', '--target', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:610:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:553:  Using nspawn with args None
DEBUG util.py:558:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '91d686c56fc045e888ba4909d7e1074e', '-D', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root', '-a', '--console=pipe', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=C.UTF-8', '--resolv-conf=off', '/bin/rpm', '-qa', '--root', '/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'C.UTF-8', 'SYSTEMD_NSPAWN_TMPFS_TMP': '0', 'SYSTEMD_SECCOMP': '0'} and shell False
DEBUG util.py:463:  crypto-policies-20240304-1.git0375239.fc41.noarch
DEBUG util.py:463:  fedora-release-identity-basic-41-0.6.noarch
DEBUG util.py:463:  fedora-gpg-keys-41-0.1.noarch
DEBUG util.py:463:  fedora-repos-rawhide-41-0.1.noarch
DEBUG util.py:463:  fedora-repos-41-0.1.noarch
DEBUG util.py:463:  fedora-release-common-41-0.6.noarch
DEBUG util.py:463:  fedora-release-41-0.6.noarch
DEBUG util.py:463:  setup-2.14.5-2.fc40.noarch
DEBUG util.py:463:  filesystem-3.18-8.fc40.i686
DEBUG util.py:463:  basesystem-11-20.fc40.noarch
DEBUG util.py:463:  libssh-config-0.10.6-6.fc41.noarch
DEBUG util.py:463:  publicsuffix-list-dafsa-20240107-3.fc40.noarch
DEBUG util.py:463:  pkgconf-m4-2.1.0-1.fc40.noarch
DEBUG util.py:463:  pcre2-syntax-10.42-2.fc40.2.noarch
DEBUG util.py:463:  ncurses-base-6.4-12.20240127.fc40.noarch
DEBUG util.py:463:  rust-srpm-macros-26.2-1.fc41.noarch
DEBUG util.py:463:  qt6-srpm-macros-6.6.2-1.fc41.noarch
DEBUG util.py:463:  qt5-srpm-macros-5.15.12-3.fc40.noarch
DEBUG util.py:463:  perl-srpm-macros-1-53.fc40.noarch
DEBUG util.py:463:  package-notes-srpm-macros-0.5-11.fc40.noarch
DEBUG util.py:463:  openblas-srpm-macros-2-17.fc41.noarch
DEBUG util.py:463:  ocaml-srpm-macros-9-3.fc40.noarch
DEBUG util.py:463:  kernel-srpm-macros-1.0-23.fc41.noarch
DEBUG util.py:463:  gnat-srpm-macros-6-5.fc40.noarch
DEBUG util.py:463:  ghc-srpm-macros-1.9-1.fc41.noarch
DEBUG util.py:463:  fpc-srpm-macros-1.3-12.fc40.noarch
DEBUG util.py:463:  ansible-srpm-macros-1-14.fc40.noarch
DEBUG util.py:463:  coreutils-common-9.4-6.fc40.i686
DEBUG util.py:463:  libgcc-14.0.1-0.8.fc41.i686
DEBUG util.py:463:  glibc-minimal-langpack-2.39.9000-5.fc41.i686
DEBUG util.py:463:  ncurses-libs-6.4-12.20240127.fc40.i686
DEBUG util.py:463:  glibc-2.39.9000-5.fc41.i686
DEBUG util.py:463:  bash-5.2.26-3.fc40.i686
DEBUG util.py:463:  glibc-common-2.39.9000-5.fc41.i686
DEBUG util.py:463:  glibc-gconv-extra-2.39.9000-5.fc41.i686
DEBUG util.py:463:  zlib-ng-compat-2.1.6-2.fc40.i686
DEBUG util.py:463:  xz-libs-5.6.1-1.fc41.i686
DEBUG util.py:463:  bzip2-libs-1.0.8-18.fc40.i686
DEBUG util.py:463:  readline-8.2-8.fc40.i686
DEBUG util.py:463:  popt-1.19-6.fc40.i686
DEBUG util.py:463:  libuuid-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  libstdc++-14.0.1-0.8.fc41.i686
DEBUG util.py:463:  libzstd-1.5.5-5.fc40.i686
DEBUG util.py:463:  elfutils-libelf-0.191-2.fc41.i686
DEBUG util.py:463:  libblkid-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  gmp-6.3.0-1.fc41.i686
DEBUG util.py:463:  libattr-2.5.2-3.fc40.i686
DEBUG util.py:463:  libacl-2.3.2-1.fc40.i686
DEBUG util.py:463:  libxcrypt-4.4.36-5.fc40.i686
DEBUG util.py:463:  libeconf-0.6.2-1.fc41.i686
DEBUG util.py:463:  lz4-libs-1.9.4-6.fc40.i686
DEBUG util.py:463:  gdbm-libs-1.23-6.fc40.i686
DEBUG util.py:463:  mpfr-4.2.1-3.fc40.i686
DEBUG util.py:463:  gawk-5.3.0-3.fc40.i686
DEBUG util.py:463:  dwz-0.15-6.fc40.i686
DEBUG util.py:463:  unzip-6.0-63.fc40.i686
DEBUG util.py:463:  file-libs-5.45-5.fc41.i686
DEBUG util.py:463:  file-5.45-5.fc41.i686
DEBUG util.py:463:  pcre2-10.42-2.fc40.2.i686
DEBUG util.py:463:  grep-3.11-7.fc40.i686
DEBUG util.py:463:  xz-5.6.1-1.fc41.i686
DEBUG util.py:463:  libcap-ng-0.8.4-4.fc40.i686
DEBUG util.py:463:  audit-libs-4.0.1-1.fc41.i686
DEBUG util.py:463:  pam-libs-1.6.0-2.fc41.i686
DEBUG util.py:463:  libcap-2.69-3.fc40.i686
DEBUG util.py:463:  systemd-libs-255.4-1.fc41.i686
DEBUG util.py:463:  libsmartcols-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  libsepol-3.6-3.fc40.i686
DEBUG util.py:463:  libselinux-3.6-4.fc40.i686
DEBUG util.py:463:  sed-4.9-1.fc40.i686
DEBUG util.py:463:  findutils-4.9.0-8.fc40.i686
DEBUG util.py:463:  libmount-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  alternatives-1.26-3.fc40.i686
DEBUG util.py:463:  jansson-2.13.1-9.fc40.i686
DEBUG util.py:463:  lua-libs-5.4.6-5.fc40.i686
DEBUG util.py:463:  libcom_err-1.47.0-5.fc40.i686
DEBUG util.py:463:  libtasn1-4.19.0-6.fc40.i686
DEBUG util.py:463:  libunistring-1.1-7.fc41.i686
DEBUG util.py:463:  elfutils-default-yama-scope-0.191-2.fc41.noarch
DEBUG util.py:463:  libidn2-2.3.7-1.fc40.i686
DEBUG util.py:463:  libpsl-0.21.5-3.fc40.i686
DEBUG util.py:463:  util-linux-core-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  tar-1.35-3.fc40.i686
DEBUG util.py:463:  libsemanage-3.6-3.fc40.i686
DEBUG util.py:463:  shadow-utils-4.15.1-1.fc41.i686
DEBUG util.py:463:  libutempter-1.2.1-13.fc40.i686
DEBUG util.py:463:  zip-3.0-40.fc40.i686
DEBUG util.py:463:  gdbm-1.23-6.fc40.i686
DEBUG util.py:463:  cyrus-sasl-lib-2.1.28-19.fc40.i686
DEBUG util.py:463:  zstd-1.5.5-5.fc40.i686
DEBUG util.py:463:  libfdisk-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  bzip2-1.0.8-18.fc40.i686
DEBUG util.py:463:  libxml2-2.12.5-1.fc40.i686
DEBUG util.py:463:  sqlite-libs-3.45.2-1.fc41.i686
DEBUG util.py:463:  ed-1.20.1-1.fc41.i686
DEBUG util.py:463:  patch-2.7.6-24.fc40.i686
DEBUG util.py:463:  cpio-2.15-1.fc40.i686
DEBUG util.py:463:  diffutils-3.10-5.fc40.i686
DEBUG util.py:463:  libgomp-14.0.1-0.8.fc41.i686
DEBUG util.py:463:  libpkgconf-2.1.0-1.fc40.i686
DEBUG util.py:463:  pkgconf-2.1.0-1.fc40.i686
DEBUG util.py:463:  pkgconf-pkg-config-2.1.0-1.fc40.i686
DEBUG util.py:463:  libffi-3.4.4-8.fc41.i686
DEBUG util.py:463:  p11-kit-0.25.3-4.fc40.i686
DEBUG util.py:463:  p11-kit-trust-0.25.3-4.fc40.i686
DEBUG util.py:463:  openssl-libs-3.2.1-3.fc41.i686
DEBUG util.py:463:  coreutils-9.4-6.fc40.i686
DEBUG util.py:463:  ca-certificates-2023.2.62_v7.0.401-6.fc40.noarch
DEBUG util.py:463:  gzip-1.13-1.fc40.i686
DEBUG util.py:463:  authselect-libs-1.5.0-5.fc41.i686
DEBUG util.py:463:  libarchive-3.7.2-3.fc40.i686
DEBUG util.py:463:  authselect-1.5.0-5.fc41.i686
DEBUG util.py:463:  cracklib-2.9.11-5.fc40.i686
DEBUG util.py:463:  libpwquality-1.4.5-9.fc40.i686
DEBUG util.py:463:  rpm-sequoia-1.6.0-2.fc40.i686
DEBUG util.py:463:  rpm-libs-4.19.1.1-1.fc40.i686
DEBUG util.py:463:  libevent-2.1.12-12.fc40.i686
DEBUG util.py:463:  keyutils-libs-1.6.3-3.fc40.i686
DEBUG util.py:463:  libverto-0.3.2-8.fc40.i686
DEBUG util.py:463:  krb5-libs-1.21.2-5.fc40.i686
DEBUG util.py:463:  libtirpc-1.3.4-1.rc2.fc40.2.i686
DEBUG util.py:463:  libnsl2-2.0.1-1.fc40.i686
DEBUG util.py:463:  pam-1.6.0-2.fc41.i686
DEBUG util.py:463:  libssh-0.10.6-6.fc41.i686
DEBUG util.py:463:  xxhash-libs-0.8.2-2.fc40.i686
DEBUG util.py:463:  libbrotli-1.1.0-3.fc40.i686
DEBUG util.py:463:  libnghttp2-1.60.0-2.fc41.i686
DEBUG util.py:463:  libtool-ltdl-2.4.7-10.fc40.i686
DEBUG util.py:463:  openldap-2.6.7-1.fc40.i686
DEBUG util.py:463:  libcurl-8.6.0-7.fc41.i686
DEBUG util.py:463:  elfutils-debuginfod-client-0.191-2.fc41.i686
DEBUG util.py:463:  elfutils-libs-0.191-2.fc41.i686
DEBUG util.py:463:  binutils-gold-2.42.50-5.fc41.i686
DEBUG util.py:463:  binutils-2.42.50-5.fc41.i686
DEBUG util.py:463:  elfutils-0.191-2.fc41.i686
DEBUG util.py:463:  gdb-minimal-14.2-1.fc41.i686
DEBUG util.py:463:  debugedit-5.0-14.fc40.i686
DEBUG util.py:463:  rpm-build-libs-4.19.1.1-1.fc40.i686
DEBUG util.py:463:  curl-8.6.0-7.fc41.i686
DEBUG util.py:463:  rpm-4.19.1.1-1.fc40.i686
DEBUG util.py:463:  efi-srpm-macros-5-11.fc40.noarch
DEBUG util.py:463:  lua-srpm-macros-1-13.fc40.noarch
DEBUG util.py:463:  zig-srpm-macros-1-2.fc40.noarch
DEBUG util.py:463:  fonts-srpm-macros-2.0.5-14.fc40.noarch
DEBUG util.py:463:  forge-srpm-macros-0.3.0-1.fc41.noarch
DEBUG util.py:463:  go-srpm-macros-3.5.0-1.fc41.noarch
DEBUG util.py:463:  python-srpm-macros-3.12-7.fc40.noarch
DEBUG util.py:463:  redhat-rpm-config-286-1.fc41.noarch
DEBUG util.py:463:  rpm-build-4.19.1.1-1.fc40.i686
DEBUG util.py:463:  pyproject-srpm-macros-1.12.0-1.fc40.noarch
DEBUG util.py:463:  util-linux-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  which-2.21-41.fc40.i686
DEBUG util.py:463:  info-7.1-2.fc40.i686
DEBUG util.py:463:  python-rpm-macros-3.12-7.fc40.noarch
DEBUG util.py:463:  python3-rpm-macros-3.12-7.fc40.noarch
DEBUG util.py:463:  pyproject-rpm-macros-1.12.0-1.fc40.noarch
DEBUG util.py:463:  tzdata-2024a-4.fc41.noarch
DEBUG util.py:463:  python-pip-wheel-24.0-2.fc41.noarch
DEBUG util.py:463:  mpdecimal-2.5.1-9.fc40.i686
DEBUG util.py:463:  libb2-0.98.1-11.fc40.i686
DEBUG util.py:463:  expat-2.6.0-1.fc41.i686
DEBUG util.py:463:  python3-libs-3.12.2-2.fc41.i686
DEBUG util.py:463:  python3-3.12.2-2.fc41.i686
DEBUG util.py:463:  python3-packaging-23.2-4.fc40.noarch
DEBUG util.py:463:  python3-rpm-generators-14-10.fc40.noarch
DEBUG util.py:463:  python3-execnet-1.9.0-14.fc40.noarch
DEBUG util.py:463:  python3-iniconfig-1.1.1-16.fc40.noarch
DEBUG util.py:463:  python3-pluggy-1.3.0-3.fc40.noarch
DEBUG util.py:463:  python3-pytest-7.4.3-3.fc40.noarch
DEBUG util.py:463:  python3-pytest-xdist-3.5.0-3.fc40.noarch
DEBUG util.py:463:  python3-devel-3.12.2-2.fc41.i686
DEBUG util.py:463:  python3-wheel-0.41.2-3.fc40.noarch
DEBUG util.py:463:  python3-setuptools-69.1.1-1.fc41.noarch
DEBUG util.py:463:  python3-pip-24.0-2.fc41.noarch
DEBUG util.py:610:  Child return code was: 0
DEBUG util.py:185:  kill orphans in chroot /var/lib/mock/f41-build-49652926-5916286/root
DEBUG util.py:185:  kill orphans in chroot /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/bin/umount', '-n', '-l', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:610:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/bin/umount', '-n', '-l', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:610:  Child return code was: 0
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', '-o', 'private,mode=0755', 'tmpfs', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:610:  Child return code was: 0
DEBUG file_util.py:18:  ensuring that dir exists: /var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/bin/mount', '-n', '-o', 'rbind', '/var/lib/mock/f41-build-49652926-5916286/root', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:610:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:558:  Executing command: ['/bin/mount', '-n', '-o', 'remount,private,rbind', '--target', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:610:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:553:  Using nspawn with args None
DEBUG util.py:558:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '98f9c1dadabc4a96bebde7089664e642', '-D', '/var/lib/mock/f41-build-49652926-5916286-bootstrap/root', '-a', '--console=pipe', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=C.UTF-8', '--resolv-conf=off', '/bin/rpm', '-qa', '--root', '/var/lib/mock/f41-build-49652926-5916286/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'C.UTF-8', 'SYSTEMD_NSPAWN_TMPFS_TMP': '0', 'SYSTEMD_SECCOMP': '0'} and shell False
DEBUG util.py:463:  crypto-policies-20240304-1.git0375239.fc41.noarch
DEBUG util.py:463:  fedora-release-identity-basic-41-0.6.noarch
DEBUG util.py:463:  fedora-gpg-keys-41-0.1.noarch
DEBUG util.py:463:  fedora-repos-rawhide-41-0.1.noarch
DEBUG util.py:463:  fedora-repos-41-0.1.noarch
DEBUG util.py:463:  fedora-release-common-41-0.6.noarch
DEBUG util.py:463:  fedora-release-41-0.6.noarch
DEBUG util.py:463:  setup-2.14.5-2.fc40.noarch
DEBUG util.py:463:  filesystem-3.18-8.fc40.i686
DEBUG util.py:463:  basesystem-11-20.fc40.noarch
DEBUG util.py:463:  libssh-config-0.10.6-6.fc41.noarch
DEBUG util.py:463:  publicsuffix-list-dafsa-20240107-3.fc40.noarch
DEBUG util.py:463:  pkgconf-m4-2.1.0-1.fc40.noarch
DEBUG util.py:463:  pcre2-syntax-10.42-2.fc40.2.noarch
DEBUG util.py:463:  ncurses-base-6.4-12.20240127.fc40.noarch
DEBUG util.py:463:  rust-srpm-macros-26.2-1.fc41.noarch
DEBUG util.py:463:  qt6-srpm-macros-6.6.2-1.fc41.noarch
DEBUG util.py:463:  qt5-srpm-macros-5.15.12-3.fc40.noarch
DEBUG util.py:463:  perl-srpm-macros-1-53.fc40.noarch
DEBUG util.py:463:  package-notes-srpm-macros-0.5-11.fc40.noarch
DEBUG util.py:463:  openblas-srpm-macros-2-17.fc41.noarch
DEBUG util.py:463:  ocaml-srpm-macros-9-3.fc40.noarch
DEBUG util.py:463:  kernel-srpm-macros-1.0-23.fc41.noarch
DEBUG util.py:463:  gnat-srpm-macros-6-5.fc40.noarch
DEBUG util.py:463:  ghc-srpm-macros-1.9-1.fc41.noarch
DEBUG util.py:463:  fpc-srpm-macros-1.3-12.fc40.noarch
DEBUG util.py:463:  ansible-srpm-macros-1-14.fc40.noarch
DEBUG util.py:463:  coreutils-common-9.4-6.fc40.i686
DEBUG util.py:463:  libgcc-14.0.1-0.8.fc41.i686
DEBUG util.py:463:  glibc-minimal-langpack-2.39.9000-5.fc41.i686
DEBUG util.py:463:  ncurses-libs-6.4-12.20240127.fc40.i686
DEBUG util.py:463:  glibc-2.39.9000-5.fc41.i686
DEBUG util.py:463:  bash-5.2.26-3.fc40.i686
DEBUG util.py:463:  glibc-common-2.39.9000-5.fc41.i686
DEBUG util.py:463:  glibc-gconv-extra-2.39.9000-5.fc41.i686
DEBUG util.py:463:  zlib-ng-compat-2.1.6-2.fc40.i686
DEBUG util.py:463:  xz-libs-5.6.1-1.fc41.i686
DEBUG util.py:463:  bzip2-libs-1.0.8-18.fc40.i686
DEBUG util.py:463:  readline-8.2-8.fc40.i686
DEBUG util.py:463:  popt-1.19-6.fc40.i686
DEBUG util.py:463:  libuuid-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  libstdc++-14.0.1-0.8.fc41.i686
DEBUG util.py:463:  libzstd-1.5.5-5.fc40.i686
DEBUG util.py:463:  elfutils-libelf-0.191-2.fc41.i686
DEBUG util.py:463:  libblkid-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  gmp-6.3.0-1.fc41.i686
DEBUG util.py:463:  libattr-2.5.2-3.fc40.i686
DEBUG util.py:463:  libacl-2.3.2-1.fc40.i686
DEBUG util.py:463:  libxcrypt-4.4.36-5.fc40.i686
DEBUG util.py:463:  libeconf-0.6.2-1.fc41.i686
DEBUG util.py:463:  lz4-libs-1.9.4-6.fc40.i686
DEBUG util.py:463:  gdbm-libs-1.23-6.fc40.i686
DEBUG util.py:463:  mpfr-4.2.1-3.fc40.i686
DEBUG util.py:463:  gawk-5.3.0-3.fc40.i686
DEBUG util.py:463:  dwz-0.15-6.fc40.i686
DEBUG util.py:463:  unzip-6.0-63.fc40.i686
DEBUG util.py:463:  file-libs-5.45-5.fc41.i686
DEBUG util.py:463:  file-5.45-5.fc41.i686
DEBUG util.py:463:  pcre2-10.42-2.fc40.2.i686
DEBUG util.py:463:  grep-3.11-7.fc40.i686
DEBUG util.py:463:  xz-5.6.1-1.fc41.i686
DEBUG util.py:463:  libcap-ng-0.8.4-4.fc40.i686
DEBUG util.py:463:  audit-libs-4.0.1-1.fc41.i686
DEBUG util.py:463:  pam-libs-1.6.0-2.fc41.i686
DEBUG util.py:463:  libcap-2.69-3.fc40.i686
DEBUG util.py:463:  systemd-libs-255.4-1.fc41.i686
DEBUG util.py:463:  libsmartcols-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  libsepol-3.6-3.fc40.i686
DEBUG util.py:463:  libselinux-3.6-4.fc40.i686
DEBUG util.py:463:  sed-4.9-1.fc40.i686
DEBUG util.py:463:  findutils-4.9.0-8.fc40.i686
DEBUG util.py:463:  libmount-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  alternatives-1.26-3.fc40.i686
DEBUG util.py:463:  jansson-2.13.1-9.fc40.i686
DEBUG util.py:463:  lua-libs-5.4.6-5.fc40.i686
DEBUG util.py:463:  libcom_err-1.47.0-5.fc40.i686
DEBUG util.py:463:  libtasn1-4.19.0-6.fc40.i686
DEBUG util.py:463:  libunistring-1.1-7.fc41.i686
DEBUG util.py:463:  elfutils-default-yama-scope-0.191-2.fc41.noarch
DEBUG util.py:463:  libidn2-2.3.7-1.fc40.i686
DEBUG util.py:463:  libpsl-0.21.5-3.fc40.i686
DEBUG util.py:463:  util-linux-core-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  tar-1.35-3.fc40.i686
DEBUG util.py:463:  libsemanage-3.6-3.fc40.i686
DEBUG util.py:463:  shadow-utils-4.15.1-1.fc41.i686
DEBUG util.py:463:  libutempter-1.2.1-13.fc40.i686
DEBUG util.py:463:  zip-3.0-40.fc40.i686
DEBUG util.py:463:  gdbm-1.23-6.fc40.i686
DEBUG util.py:463:  cyrus-sasl-lib-2.1.28-19.fc40.i686
DEBUG util.py:463:  zstd-1.5.5-5.fc40.i686
DEBUG util.py:463:  libfdisk-2.40-0.11.rc1.fc41.i686
DEBUG util.py:463:  bzip2-1.0.8-18.fc40.i686
DEBUG util.py:463:  libxml2-2.12.5-1.fc40.i686
DEBUG util.py:463:  sqlite-libs-3.45.2-1.fc41.i686
DEBUG util.py:463:  ed-1.20.1-1.fc41.i686
DEBUG util.py:463:  patch-2.7.6-24.fc40.i686
DEBUG util.py:463:  cpio-2.15-1.fc40.i686
DEBUG util.py:463:  diffutils-3.10-5.fc40.i686
DEBUG util.py:463:  libgomp-14.0.1-0.8.fc41.i686
DEBUG util.py:463:  libpkgconf-2.1.0-1.fc40.i686
DEBUG util.py:463:  pkgconf-2.1.0-1.fc40.i686
DEBUG util.py:463:  pkgconf-pkg-config-2.1.0-1.fc40.i686
DEBUG util.py:463:  libffi-3.4.4-8.fc41.i686
DEBUG util.py:463:  p11-kit-0.25.3-4.fc40.i686
DEBUG util.py:463:  p11-kit-trust-0.25.3-4.fc40.i686
DEBUG util.py:463:  openssl-libs-3.2.1-3.fc41.i686
DEBUG util.py:463:  coreutils-9.4-6.fc40.i686
DEBUG util.py:463:  ca-certificates-2023.2.62_v7.0.401-6.fc40.noarch
DEBUG util.py:463:  gzip-1.13-1.fc40.i686
DEBUG util.py:463:  authselect-libs-1.5.0-5.fc41.i686
DEBUG util.py:463:  libarchive-3.7.2-3.fc40.i686
DEBUG util.py:463:  authselect-1.5.0-5.fc41.i686
DEBUG util.py:463:  cracklib-2.9.11-5.fc40.i686
DEBUG util.py:463:  libpwquality-1.4.5-9.fc40.i686
DEBUG util.py:463:  rpm-sequoia-1.6.0-2.fc40.i686
DEBUG util.py:463:  rpm-libs-4.19.1.1-1.fc40.i686
DEBUG util.py:463:  libevent-2.1.12-12.fc40.i686
DEBUG util.py:463:  keyutils-libs-1.6.3-3.fc40.i686
DEBUG util.py:463:  libverto-0.3.2-8.fc40.i686
DEBUG util.py:463:  krb5-libs-1.21.2-5.fc40.i686
DEBUG util.py:463:  libtirpc-1.3.4-1.rc2.fc40.2.i686
DEBUG util.py:463:  libnsl2-2.0.1-1.fc40.i686
DEBUG util.py:463:  pam-1.6.0-2.fc41.i686
DEBUG util.py:463:  libssh-0.10.6-6.fc41.i686
DEBUG util.py:463:  xxhash-libs-0.8.2-2.fc40.i686
DEBUG util.py:463:  libbrotli-1.1.0-3.fc40.i686
DEBUG util.py:463:  libnghttp2-1.60.0-2.fc41.i686
DEBUG util.py:463:  libtool-ltdl-2.4.7-10.fc40.i686
DEBUG util.py:463:  openldap-2.6.7-1.fc40.i686
DEBUG util.py:463:  libcurl-8.6.0-7.fc41.i686
DEBUG util.py:463:  elfutils-debuginfod-client-0.191-2.fc41.i686
DEBUG util.py:463:  elfutils-libs-0.191-2.fc41.i686
DEBUG util.py:463:  binutils-gold-2.42.50-5.fc41.i686
